1,75.85%,76.61%,75.38%,
2,74.29%,74.36%,74.64%,
3,82.29%,83.75%,84.79%,
4,66.86%,67.38%,66.28%,
5,86.19%,86.90%,86.39%,
6,59.87%,59.73%,61.22%,
7,79.20%,80.28%,82.00%,
8,88.79%,88.15%,87.93%,
9,74.14%,77.16%,77.48%,
10,58.97%,57.69%,60.74%,
,74.65%,75.20%,75.69%,
