1,76.80%,76.33%,77.56%,
2,75.57%,74.79%,75.36%,
3,83.96%,82.81%,84.27%,
4,65.36%,65.82%,65.69%,
5,85.08%,86.39%,85.18%,
6,58.88%,59.52%,60.58%,
7,78.56%,79.74%,80.93%,
8,89.01%,87.39%,88.79%,
9,71.44%,75.75%,74.78%,
10,60.66%,57.37%,58.97%,
,74.53%,74.59%,75.21%,
