1,76.23%,76.99%,76.04%,
2,73.72%,74.50%,73.93%,
3,83.44%,83.33%,85.00%,
4,66.02%,65.17%,65.43%,
5,85.28%,86.59%,85.38%,
6,59.87%,60.51%,60.58%,
7,78.23%,80.06%,81.36%,
8,88.25%,87.93%,89.12%,
9,72.63%,76.08%,75.97%,
10,59.29%,57.37%,59.86%,
,74.30%,74.85%,75.27%,
