1,75.47%,76.04%,75.66%,
2,74.29%,75.21%,75.21%,
3,83.02%,83.65%,84.58%,
4,65.89%,67.51%,66.41%,
5,85.48%,86.90%,86.09%,
6,59.23%,59.52%,60.44%,
7,78.23%,80.50%,81.68%,
8,87.28%,89.01%,88.36%,
9,73.60%,77.16%,77.26%,
10,58.73%,58.25%,60.42%,
,74.12%,75.38%,75.61%,
