1,76.42%,76.61%,75.38%,
2,74.08%,75.64%,74.72%,
3,83.02%,84.58%,85.21%,
4,66.34%,67.25%,67.58%,
5,86.29%,87.10%,86.49%,
6,61.01%,60.65%,61.36%,
7,79.42%,79.85%,81.57%,
8,87.18%,88.69%,89.22%,
9,73.49%,77.69%,77.16%,
10,59.78%,57.21%,61.14%,
,74.70%,75.53%,75.98%,
