1,77.37%,76.80%,76.33%,
2,71.73%,74.64%,74.64%,
3,83.33%,82.60%,84.69%,
4,63.74%,65.43%,65.10%,
5,85.38%,86.69%,85.28%,
6,58.52%,59.30%,60.37%,
7,77.69%,80.28%,80.28%,
8,88.15%,87.72%,89.01%,
9,71.55%,76.19%,71.98%,
10,59.70%,56.89%,59.94%,
,73.72%,74.65%,74.76%,
