1,76.33%,76.99%,75.47%,
2,74.15%,75.78%,74.93%,
3,83.33%,83.85%,84.90%,
4,64.78%,67.25%,66.08%,
5,86.59%,82.96%,85.38%,
6,58.88%,61.43%,61.22%,
7,78.45%,80.50%,81.90%,
8,88.47%,89.01%,89.33%,
9,72.20%,77.37%,77.05%,
10,58.57%,58.25%,60.74%,
,74.18%,75.34%,75.70%,
