1,76.23%,76.33%,76.14%,
2,74.15%,73.93%,74.22%,
3,83.85%,82.60%,85.00%,
4,66.73%,67.64%,66.34%,
5,83.06%,86.19%,85.79%,
6,59.30%,59.73%,59.87%,
7,78.34%,81.03%,81.14%,
8,88.58%,86.10%,88.90%,
9,73.71%,76.83%,75.97%,
10,61.54%,56.89%,59.46%,
,74.55%,74.73%,75.28%,
