1,76.04%,76.04%,75.57%,
2,74.57%,75.14%,74.72%,
3,83.23%,83.85%,83.85%,
4,64.39%,67.19%,66.99%,
5,85.58%,86.69%,85.99%,
6,59.52%,60.65%,61.22%,
7,79.74%,80.17%,82.11%,
8,87.07%,88.15%,89.33%,
9,73.71%,77.59%,76.62%,
10,58.89%,58.33%,60.66%,
,74.27%,75.38%,75.71%,
