1,75.38%,75.95%,75.28%,
2,73.22%,75.57%,74.29%,
3,83.65%,82.81%,84.69%,
4,66.73%,66.99%,67.06%,
5,86.79%,86.79%,85.79%,
6,59.66%,61.22%,60.51%,
7,79.74%,80.93%,82.00%,
8,88.25%,89.01%,89.44%,
9,72.52%,77.37%,76.83%,
10,60.10%,57.77%,60.10%,
,74.60%,75.44%,75.60%,
