1,76.33%,76.61%,75.28%,
2,74.79%,74.22%,75.07%,
3,85.42%,83.75%,84.69%,
4,66.99%,65.76%,66.80%,
5,86.49%,87.10%,86.29%,
6,60.23%,60.23%,60.58%,
7,78.23%,81.03%,81.90%,
8,88.25%,88.36%,89.22%,
9,74.35%,77.26%,77.16%,
10,58.65%,57.69%,61.22%,
,74.97%,75.20%,75.82%,
