1,76.14%,74.81%,76.33%,
2,74.08%,73.44%,75.00%,
3,82.50%,83.85%,84.48%,
4,65.69%,67.71%,66.99%,
5,84.48%,87.00%,85.99%,
6,58.52%,59.73%,60.01%,
7,78.56%,80.39%,81.57%,
8,88.36%,86.96%,88.79%,
9,70.47%,76.83%,75.86%,
10,61.62%,57.85%,60.26%,
,74.04%,74.86%,75.53%,
