1,76.52%,76.61%,75.95%,
2,74.36%,75.64%,74.36%,
3,83.85%,82.40%,84.58%,
4,66.80%,66.73%,66.54%,
5,86.79%,86.90%,85.99%,
6,60.37%,60.72%,60.58%,
7,78.66%,80.71%,81.68%,
8,88.69%,89.12%,89.01%,
9,74.46%,76.62%,77.16%,
10,59.05%,56.81%,61.14%,
,74.95%,75.23%,75.70%,
