1,76.89%,76.80%,77.46%,
2,74.36%,74.72%,75.00%,
3,82.40%,82.92%,85.21%,
4,64.58%,64.71%,65.76%,
5,85.38%,86.39%,85.69%,
6,58.59%,60.09%,60.65%,
7,77.69%,80.39%,81.14%,
8,88.90%,87.61%,89.12%,
9,71.77%,76.62%,75.22%,
10,59.62%,56.49%,59.70%,
,74.02%,74.67%,75.50%,
