1,77.27%,77.18%,77.08%,
2,74.64%,74.43%,74.72%,
3,84.38%,83.44%,84.27%,
4,63.22%,66.08%,65.17%,
5,84.38%,86.49%,85.58%,
6,58.95%,59.87%,59.94%,
7,78.12%,80.50%,81.03%,
8,88.58%,86.53%,88.79%,
9,72.20%,76.40%,71.88%,
10,58.89%,56.49%,59.38%,
,74.06%,74.74%,74.78%,
