1,77.08%,75.57%,75.19%,
2,74.50%,74.72%,74.64%,
3,83.75%,84.58%,84.38%,
4,67.45%,66.47%,67.19%,
5,83.67%,86.79%,86.29%,
6,58.66%,60.37%,60.16%,
7,79.20%,80.93%,81.57%,
8,88.58%,86.75%,89.01%,
9,73.49%,77.16%,76.94%,
10,58.65%,57.61%,59.62%,
,74.50%,75.09%,75.50%,
