1,75.57%,76.23%,75.28%,
2,74.36%,74.57%,75.28%,
3,82.08%,82.50%,85.31%,
4,66.47%,65.76%,65.76%,
5,83.97%,86.49%,85.69%,
6,58.24%,60.16%,60.58%,
7,78.02%,80.17%,81.14%,
8,86.85%,87.28%,88.79%,
9,72.84%,76.62%,75.43%,
10,59.94%,56.81%,59.86%,
,73.83%,74.66%,75.31%,
